着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,厩舎,馬体重,race_id,日付,距離,馬場種類,馬場状態
13,1,1,シャムトラダイコウ,牝6,54.0,岩橋勇二,1:47.4,1/2,12,314.5,42.2,大井遠藤茂,500(-4),202544011401,2025/01/14,1600,ダ,稍
1,1,2,インペリオ,牡4,56.0,山林堂信,1:13.8,,4,14.3,37.9,大井小野寺晋,467(-1),202544011402,2025/01/14,1200,ダ,稍
2,2,3,リンダポッケ,牝6,54.0,矢野貴之,1:14.0,1.1/4,1,1.5,38.3,大井藤田輝信,449(-4),202544011402,2025/01/14,1200,ダ,稍
3,5,9,ヤマニンアリーズ,牝4,54.0,御神本訓,1:14.6,3,2,4.4,38.9,大井田中正人,448(-2),202544011402,2025/01/14,1200,ダ,稍
4,4,8,ノルディア,牝4,54.0,阿部龍,1:15.4,4,5,19.8,39.1,大井佐野謙二,479(+5),202544011402,2025/01/14,1200,ダ,稍
5,5,10,ナムラミック,牡4,56.0,和田譲治,1:15.5,1/2,6,24.2,37.9,大井赤嶺本浩,480(-2),202544011402,2025/01/14,1200,ダ,稍
6,4,7,クインズシリウス,牝4,54.0,岩橋勇二,1:15.6,1/2,13,445.7,38.4,大井堀江仁,416(-3),202544011402,2025/01/14,1200,ダ,稍
7,7,14,ナツリュウオー,牝4,53.0,☆鷹見陸,1:15.9,1.1/2,3,9.2,40.0,大井須田和伸,450(+1),202544011402,2025/01/14,1200,ダ,稍
8,1,1,ザゴート,牝5,54.0,藤田凌,1:16.0,クビ,9,30.1,39.2,大井荒井朋弘,448(+3),202544011402,2025/01/14,1200,ダ,稍
9,3,6,シラユリ,牝4,54.0,高野誠毅,1:16.1,1/2,14,468.0,39.0,大井久保杉隆,475(+4),202544011402,2025/01/14,1200,ダ,稍
10,8,16,ワクワクドキドキ,牡5,56.0,西啓太,1:16.2,1/2,7,25.4,38.4,大井荒井朋弘,444(+6),202544011402,2025/01/14,1200,ダ,稍
11,2,4,シルバーステラ,牝5,54.0,高橋昭平,1:16.4,1,11,288.9,39.8,大井佐藤壽,436(-5),202544011402,2025/01/14,1200,ダ,稍
12,3,5,ヘデンバージャイト,牝4,54.0,本田正重,1:16.5,クビ,8,28.2,40.2,大井辻野豊,499(+6),202544011402,2025/01/14,1200,ダ,稍
13,6,11,ウーロン,牝4,54.0,今野忠成,1:16.6,1/2,10,167.7,40.5,大井佐々木洋,490(-3),202544011402,2025/01/14,1200,ダ,稍
14,7,13,ユヌブリーズ,牝4,52.0,△谷内貫太,1:17.0,2,16,688.3,39.3,大井庄子昭彦,396(-4),202544011402,2025/01/14,1200,ダ,稍
15,6,12,ヤマショウクイーン,牝4,54.0,菅原涼太,1:17.2,1.1/4,12,403.4,38.6,大井堀千亜樹,448(-1),202544011402,2025/01/14,1200,ダ,稍
16,8,15,アンリ,牝4,54.0,篠谷葵,1:18.0,4,15,592.4,40.9,大井渡部則夫,437(+3),202544011402,2025/01/14,1200,ダ,稍
1,7,7,ドビーフラッシュ,牡4,56.0,藤本現暉,1:44.9,,6,38.1,40.3,大井渡辺和雄,495(-4),202544011403,2025/01/14,1600,ダ,稍
2,6,6,ゴッドモード,牡6,56.0,安藤洋一,1:45.0,3/4,4,9.4,39.2,大井市村誠,476(-1),202544011403,2025/01/14,1600,ダ,稍
3,2,2,メイショウベル,牝4,53.0,☆鷹見陸,1:45.0,ハナ,2,3.5,40.2,大井高橋清顕,483(+7),202544011403,2025/01/14,1600,ダ,稍
4,5,5,ミラキュラスシティ,牝8,54.0,阿部龍,1:45.1,1/2,1,1.9,40.1,大井赤嶺亮,512(+5),202544011403,2025/01/14,1600,ダ,稍
5,1,1,キバルスター,牡6,56.0,西啓太,1:45.1,ハナ,3,3.6,40.5,大井阪本一栄,484(+5),202544011403,2025/01/14,1600,ダ,稍
6,4,4,ザトウイチ,セ6,56.0,仲原大生,1:45.4,1.1/2,7,47.1,40.0,大井嶋田幸晴,507(0),202544011403,2025/01/14,1600,ダ,稍
7,8,8,ガニュメデスレイ,牡8,56.0,野畑凌,1:46.5,5,5,37.2,41.1,大井渡辺和雄,425(-6),202544011403,2025/01/14,1600,ダ,稍
8,8,9,コンソルディーノ,牝4,54.0,中村尚平,1:46.8,1.1/2,9,224.9,40.7,大井村上頼章,379(0),202544011403,2025/01/14,1600,ダ,稍
9,3,3,エイプリルストーム,牡4,54.0,△谷内貫太,1:47.0,1.1/4,8,173.8,40.5,大井佐宗応和,452(+1),202544011403,2025/01/14,1600,ダ,稍
1,2,4,ロクスマリアンヌ,牝6,54.0,藤田凌,1:14.3,,1,2.1,38.1,大井橋本和馬,447(-10),202544011404,2025/01/14,1200,ダ,稍
2,2,3,フルールドレジーナ,牝6,54.0,澤田龍哉,1:14.4,3/4,4,7.1,37.2,大井蛯名雄太,530(-4),202544011404,2025/01/14,1200,ダ,稍
3,3,5,キワミイモン,牡8,56.0,達城龍次,1:14.7,1.1/2,6,22.6,37.2,大井赤嶺亮,484(+1),202544011404,2025/01/14,1200,ダ,稍
4,5,10,ミキノカラクリバコ,牡7,56.0,江里口裕,1:14.8,1/2,3,6.9,37.7,大井村上頼章,546(-1),202544011404,2025/01/14,1200,ダ,稍
5,1,2,サンライズジェイド,牡4,56.0,菅原涼太,1:15.0,1,5,8.6,38.3,大井坂井英光,503(-10),202544011404,2025/01/14,1200,ダ,稍
6,6,12,キタノマティーニ,牝4,54.0,笹川翼,1:15.1,1/2,2,3.7,38.4,大井田中正人,486(+2),202544011404,2025/01/14,1200,ダ,稍
7,4,8,ノビシロ,セ5,56.0,東原悠善,1:15.2,1/2,8,46.1,38.7,大井赤嶺本浩,559(-11),202544011404,2025/01/14,1200,ダ,稍
8,4,7,ワタシハサイキョウ,牡4,55.0,☆鷹見陸,1:16.0,4,9,72.3,37.7,大井阪本一栄,479(-6),202544011404,2025/01/14,1200,ダ,稍
9,3,6,プリマルーチェ,セ6,56.0,安藤洋一,1:16.2,1,7,40.5,38.3,大井藤田輝信,469(-3),202544011404,2025/01/14,1200,ダ,稍
10,7,14,ガビーズスピリット,牡7,56.0,藤本現暉,1:16.5,1.1/2,11,293.2,37.7,大井須田和伸,505(+1),202544011404,2025/01/14,1200,ダ,稍
11,1,1,ヒャクモノガタリ,牝4,54.0,落合玄太,1:16.6,3/4,10,216.2,38.7,大井澤佳宏,425(0),202544011404,2025/01/14,1200,ダ,稍
12,8,16,プロトアステール,牝4,54.0,千田洋,1:17.0,2,12,303.6,38.2,大井村上頼章,450(-1),202544011404,2025/01/14,1200,ダ,稍
13,8,15,アークグロリアス,牡4,54.0,△谷内貫太,1:17.2,1.1/4,14,365.1,38.0,大井嶋田幸晴,480(-3),202544011404,2025/01/14,1200,ダ,稍
14,7,13,トウメイドライブ,牝9,54.0,本村直樹,1:17.5,1.1/2,15,502.7,40.0,大井納谷和玖,411(+2),202544011404,2025/01/14,1200,ダ,稍
15,6,11,スレイプナー,牝4,54.0,町田直希,1:18.1,3,13,344.0,39.6,大井栗田泰昌,445(0),202544011404,2025/01/14,1200,ダ,稍
16,5,9,ラパンリュネール,牝4,51.0,▲田中洸多,1:19.3,6,16,506.0,41.8,大井小野寺晋,425(-1),202544011404,2025/01/14,1200,ダ,稍
1,2,2,セイエイ,牡3,56.0,吉井章,1:29.0,,1,1.2,38.6,大井的場直之,493(0),202544011405,2025/01/14,1400,ダ,稍
2,5,6,カシマブライトン,牡3,56.0,矢野貴之,1:31.6,大,2,6.2,41.1,大井澤佳宏,475(+1),202544011405,2025/01/14,1400,ダ,稍
3,4,4,イクノエイトナイン,牝3,54.0,菅原涼太,1:32.4,4,7,44.2,40.9,大井堀千亜樹,452(-1),202544011405,2025/01/14,1400,ダ,稍
4,1,1,ヴィクストリア,牡3,56.0,阿部龍,1:32.6,1.1/4,9,69.4,40.0,大井鷹見浩,435(+5),202544011405,2025/01/14,1400,ダ,稍
5,4,5,ハッピーキングダム,牝3,54.0,達城龍次,1:32.7,1/2,6,31.2,41.1,大井鈴木啓之,460(-4),202544011405,2025/01/14,1400,ダ,稍
6,7,11,セリア,牝3,52.0,△谷内貫太,1:33.6,4,4,16.6,41.8,大井福永敏,476(-2),202544011405,2025/01/14,1400,ダ,稍
7,7,10,マニキュア,牝3,54.0,野畑凌,1:33.8,1,5,24.1,41.2,大井村上頼章,460(+5),202544011405,2025/01/14,1400,ダ,稍
8,5,7,アヤサンムギタ,牡3,56.0,和田譲治,1:33.9,3/4,3,11.8,42.3,大井赤嶺亮,472(-4),202544011405,2025/01/14,1400,ダ,稍
9,8,12,ポレポレ,牝3,54.0,西啓太,1:34.4,2.1/2,8,53.4,43.3,大井堀千亜樹,398(-3),202544011405,2025/01/14,1400,ダ,稍
10,6,9,セグレタリオレディ,牝3,54.0,仲原大生,1:34.5,クビ,13,280.3,42.3,大井渡部則夫,398(-4),202544011405,2025/01/14,1400,ダ,稍
11,6,8,ラバテラジェーン,牝3,54.0,安藤洋一,1:34.7,1,10,156.9,42.3,大井市村誠,477(-8),202544011405,2025/01/14,1400,ダ,稍
12,8,13,ヤマショウゴールド,セ3,56.0,高野誠毅,1:34.9,1,12,243.5,43.3,大井嶋田幸晴,469(+4),202544011405,2025/01/14,1400,ダ,稍
13,3,3,プラスアンドボーン,牡3,56.0,江里口裕,1:35.2,1.3/4,11,185.7,44.0,大井阪本一栄,460(-3),202544011405,2025/01/14,1400,ダ,稍
1,4,4,ソニックフォーカス,牡3,56.0,吉井章,1:16.5,,2,2.7,39.8,大井的場直之,460(-8),202544011406,2025/01/14,1200,ダ,稍
2,7,10,キルコネクション,牝3,54.0,安藤洋一,1:16.8,1.3/4,6,42.1,40.2,大井赤嶺亮,442(-8),202544011406,2025/01/14,1200,ダ,稍
3,6,7,アベニンマリア,牝3,54.0,笹川翼,1:17.2,2,1,1.7,40.6,大井鈴木啓之,457(-3),202544011406,2025/01/14,1200,ダ,稍
4,5,6,カプチーノ,牝3,54.0,瀬川将輝,1:17.2,クビ,4,13.5,40.1,大井佐々木洋,420(-2),202544011406,2025/01/14,1200,ダ,稍
5,8,11,ウィルフィオーナ,牝3,54.0,落合玄太,1:17.6,2,3,7.1,39.7,大井松浦裕之,416(-8),202544011406,2025/01/14,1200,ダ,稍
6,1,1,カルサパラストリス,セ3,56.0,藤田凌,1:17.9,1.1/2,8,106.5,40.4,大井阪本一栄,432(-4),202544011406,2025/01/14,1200,ダ,稍
7,8,12,ジェムストンパワー,牡3,54.0,△所蛍,1:17.9,アタマ,5,31.0,40.6,大井栗田裕光,453(-6),202544011406,2025/01/14,1200,ダ,稍
8,6,8,ルッコチャン,牝3,54.0,高野誠毅,1:18.1,1,10,163.0,39.4,大井月岡健二,457(+9),202544011406,2025/01/14,1200,ダ,稍
9,7,9,ブラックナイト,牡3,56.0,仲原大生,1:18.1,ハナ,11,188.9,39.4,大井庄子昭彦,443(-2),202544011406,2025/01/14,1200,ダ,稍
10,2,2,ユウユウリルタム,牝3,51.0,▲神尾香澄,1:19.0,4,7,57.2,41.1,大井高岩孝敏,409(-3),202544011406,2025/01/14,1200,ダ,稍
11,5,5,ニャンダコレ,牝3,54.0,藤本現暉,1:22.7,大,9,149.2,43.4,大井中道啓二,383(-1),202544011406,2025/01/14,1200,ダ,稍
除外,3,3,サブノアイナ,牝3,53.0,☆鷹見陸,,,,,,大井鷹見浩,496(-6),202544011406,2025/01/14,1200,ダ,稍
1,3,3,ラピード,牡6,56.0,和田譲治,1:44.1,,1,3.6,39.6,大井蛯名雄太,535(+1),202544011407,2025/01/14,1600,ダ,稍
2,5,6,サンバフレイバー,牝6,54.0,吉井章,1:44.9,4,4,5.5,40.6,大井月岡健二,472(-1),202544011407,2025/01/14,1600,ダ,稍
3,6,8,マイネルオデーサ,セ4,56.0,東原悠善,1:45.0,1/2,9,47.2,40.3,大井赤嶺本浩,430(-1),202544011407,2025/01/14,1600,ダ,稍
4,8,12,バンクサイド,牡5,56.0,西啓太,1:45.1,クビ,2,4.3,40.4,大井荒井朋弘,519(-1),202544011407,2025/01/14,1600,ダ,稍
5,2,2,スマートビアンカ,牝4,54.0,矢野貴之,1:45.1,クビ,7,14.4,40.8,大井大宮和也,429(-21),202544011407,2025/01/14,1600,ダ,稍
6,6,7,ラフォンターナ,牡4,56.0,御神本訓,1:45.2,1/2,5,8.9,40.9,大井高橋清顕,531(+4),202544011407,2025/01/14,1600,ダ,稍
7,7,10,プリサイスニードル,セ6,56.0,菅原涼太,1:45.4,1,10,60.6,40.7,大井赤嶺本浩,445(-2),202544011407,2025/01/14,1600,ダ,稍
8,8,11,ゼンダンクラージュ,セ6,56.0,岡村健司,1:45.6,1,6,10.8,40.6,大井遠藤茂,486(+6),202544011407,2025/01/14,1600,ダ,稍
9,1,1,スカイレディ,牝4,54.0,藤本現暉,1:45.9,1.1/2,8,18.8,41.6,大井吉井竜一,489(-3),202544011407,2025/01/14,1600,ダ,稍
10,5,5,ブレイクショット,牝4,54.0,笹川翼,1:45.9,クビ,3,5.1,41.4,大井真島大輔,473(-7),202544011407,2025/01/14,1600,ダ,稍
11,7,9,エンバーク,セ4,53.0,▲田中洸多,1:46.0,クビ,12,248.4,40.9,大井小野寺晋,476(+1),202544011407,2025/01/14,1600,ダ,稍
12,4,4,シューニカ,牡4,56.0,本田正重,1:46.5,2.1/2,11,237.8,40.6,大井佐野謙二,464(-3),202544011407,2025/01/14,1600,ダ,稍
1,1,1,ハイパワーゼンカイ,牡6,56.0,千田洋,1:27.5,,1,1.8,37.8,大井的場直之,551(-5),202544011408,2025/01/14,1400,ダ,稍
2,3,4,ラプソディンブルー,セ5,56.0,阿部龍,1:27.7,3/4,4,13.5,37.7,大井高野毅,499(-4),202544011408,2025/01/14,1400,ダ,稍
3,4,6,イロンデル,牡4,56.0,落合玄太,1:28.9,6,2,3.3,39.1,大井高橋清顕,493(+13),202544011408,2025/01/14,1400,ダ,稍
4,5,7,レジェンドウェイ,セ4,56.0,横川怜央,1:29.0,1/2,9,73.5,37.8,大井鈴木啓之,476(-3),202544011408,2025/01/14,1400,ダ,稍
5,7,11,ダイヤメ,牡4,56.0,吉井章,1:29.2,1,7,33.0,38.6,大井吉井竜一,486(-2),202544011408,2025/01/14,1400,ダ,稍
6,7,12,ムメ,牝4,54.0,笹川翼,1:29.5,1.1/2,5,17.2,39.2,大井栗田裕光,457(-1),202544011408,2025/01/14,1400,ダ,稍
7,6,9,ローザ,牝5,54.0,安藤洋一,1:29.5,クビ,14,214.5,39.6,大井市村誠,519(+4),202544011408,2025/01/14,1400,ダ,稍
8,6,10,カシマヴェローナ,牝5,52.0,△谷内貫太,1:29.9,2,10,102.0,38.7,大井澤佳宏,490(-1),202544011408,2025/01/14,1400,ダ,稍
9,3,3,アフロビート,牡5,56.0,菅原涼太,1:29.9,アタマ,6,26.7,39.1,大井荒井朋弘,446(-3),202544011408,2025/01/14,1400,ダ,稍
10,8,14,サヴァリア,牝5,54.0,和田譲治,1:29.9,クビ,8,45.2,39.6,大井宗形竹見,472(+3),202544011408,2025/01/14,1400,ダ,稍
11,5,8,メリーコッカー,牝5,54.0,遠藤健太,1:30.1,3/4,11,154.9,39.3,大井遠藤茂,424(+2),202544011408,2025/01/14,1400,ダ,稍
12,2,2,コアヴェルト,牡4,56.0,西啓太,1:30.8,3.1/2,12,167.5,40.0,大井上杉昌宏,440(-1),202544011408,2025/01/14,1400,ダ,稍
13,4,5,ジャズスマイル,セ4,56.0,野畑凌,1:31.0,3/4,3,7.3,40.6,大井中道啓二,517(-5),202544011408,2025/01/14,1400,ダ,稍
14,8,13,ピエールテネシー,牝4,54.0,瀬川将輝,1:32.4,7,13,188.6,41.2,大井佐々木洋,476(-4),202544011408,2025/01/14,1400,ダ,稍
1,6,10,ルックスライクユー,牡6,56.0,安藤洋一,1:14.6,,1,1.6,38.3,大井米田英世,477(-3),202544011409,2025/01/14,1200,ダ,稍
2,6,11,トクシーオーディン,牡4,56.0,矢野貴之,1:14.6,クビ,2,3.4,37.9,大井中道啓二,534(-1),202544011409,2025/01/14,1200,ダ,稍
3,3,5,サカベンクイーン,牝6,54.0,本田正重,1:15.1,2.1/2,4,17.6,38.9,大井赤嶺本浩,496(0),202544011409,2025/01/14,1200,ダ,稍
4,3,4,ファンタフェスタ,牝4,54.0,高野誠毅,1:15.5,2,12,207.2,37.5,大井高野毅,459(-1),202544011409,2025/01/14,1200,ダ,稍
5,7,13,カーラエスメラルダ,牡4,56.0,和田譲治,1:15.8,1.3/4,3,6.1,39.4,大井荒山勝徳,470(+3),202544011409,2025/01/14,1200,ダ,稍
6,4,6,ウイントルヴェール,牡5,56.0,東原悠善,1:15.8,ハナ,6,38.1,38.3,大井庄子昭彦,451(-2),202544011409,2025/01/14,1200,ダ,稍
7,1,1,マキズシトイナ,牡4,56.0,落合玄太,1:15.9,クビ,9,62.1,38.9,大井高橋清顕,494(+3),202544011409,2025/01/14,1200,ダ,稍
8,4,7,サンドバンブー,牝4,54.0,高橋昭平,1:16.0,3/4,5,29.3,37.6,大井立花伸,514(0),202544011409,2025/01/14,1200,ダ,稍
9,2,2,マーヤボニータ,牝4,54.0,横川怜央,1:16.2,1,13,259.8,40.1,大井大宮和也,432(+6),202544011409,2025/01/14,1200,ダ,稍
10,8,14,ハヤフネ,牝4,51.0,▲神尾香澄,1:16.4,3/4,15,601.6,38.8,大井高岩孝敏,444(-5),202544011409,2025/01/14,1200,ダ,稍
11,2,3,リケアヴィオレ,牡4,56.0,吉井章,1:16.4,アタマ,7,49.9,38.4,大井高岩孝敏,482(+6),202544011409,2025/01/14,1200,ダ,稍
12,5,8,ストライクノワール,牡4,56.0,阿部龍,1:16.5,1/2,10,93.9,37.8,大井宗形竹見,465(-9),202544011409,2025/01/14,1200,ダ,稍
13,8,15,ゼネラルリッチ,牡4,56.0,達城龍次,1:16.6,クビ,14,300.8,39.5,大井辻野豊,537(-1),202544011409,2025/01/14,1200,ダ,稍
14,5,9,ワタシハマジョ,牝5,54.0,松崎正泰,1:17.5,4,11,108.6,39.4,大井高橋清顕,481(-5),202544011409,2025/01/14,1200,ダ,稍
15,7,12,ブレイクルージュ,牝4,54.0,西啓太,1:19.1,8,8,55.7,42.2,大井堀千亜樹,458(-2),202544011409,2025/01/14,1200,ダ,稍
1,8,8,レベリオス,牡4,56.0,吉井章,1:58.1,,2,5.1,37.8,大井鈴木啓之,550(+2),202544011410,2025/01/14,1800,ダ,稍
2,4,4,ゲールタクト,牡4,56.0,野畑凌,1:58.1,クビ,7,18.3,38.0,大井月岡健二,458(-2),202544011410,2025/01/14,1800,ダ,稍
3,3,3,ボラボラフレイバー,牡5,54.0,△谷内貫太,1:58.5,2,5,11.8,37.9,大井月岡健二,456(+2),202544011410,2025/01/14,1800,ダ,稍
4,8,9,オールアイズオン,セ5,56.0,矢野貴之,1:58.7,3/4,3,6.2,38.3,大井村上頼章,485(+2),202544011410,2025/01/14,1800,ダ,稍
5,7,7,シャーマンズケイブ,牡6,56.0,阿部龍,1:58.8,1/2,6,13.4,38.2,大井福田真広,530(+1),202544011410,2025/01/14,1800,ダ,稍
6,6,6,キャンディガール,牝5,54.0,内田利雄,1:59.4,3,9,30.4,39.3,大井堀江仁,473(+14),202544011410,2025/01/14,1800,ダ,稍
7,1,1,ラバテラリュージュ,牡5,56.0,和田譲治,1:59.6,1.1/4,8,27.1,38.7,大井佐野謙二,531(-2),202544011410,2025/01/14,1800,ダ,稍
8,5,5,アルピニスト,牝4,54.0,落合玄太,1:59.8,1,4,8.5,39.5,大井米田英世,470(-4),202544011410,2025/01/14,1800,ダ,稍
中止,2,2,ロヴェンテ,牡6,56.0,笹川翼,,,1,2.0,,大井渡辺和雄,523(+1),202544011410,2025/01/14,1800,ダ,稍
1,7,7,リベイクフルシティ,セ5,57.0,和田譲治,1:55.2,,5,10.2,38.0,大井宗形竹見,513(-1),202544011411,2025/01/14,1800,ダ,稍
2,2,2,ノットリグレット,牡7,57.0,笹川翼,1:55.4,1.1/4,3,6.4,38.0,船橋川島正一,475(+1),202544011411,2025/01/14,1800,ダ,稍
3,3,3,キガサ,牝6,53.0,本橋孝太,1:55.9,2.1/2,6,18.3,38.1,大井宗形竹見,455(-1),202544011411,2025/01/14,1800,ダ,稍
4,5,5,ワセダハーツ,牡7,55.0,矢野貴之,1:55.9,クビ,2,3.6,38.2,大井藤田輝信,454(-1),202544011411,2025/01/14,1800,ダ,稍
5,8,9,ヒミノフラッシュ,牡7,55.0,藤本現暉,1:55.9,アタマ,7,62.6,38.6,大井吉井竜一,560(-3),202544011411,2025/01/14,1800,ダ,稍
6,1,1,ハイエストエンド,セ8,55.0,△所蛍,1:56.9,5,1,1.9,39.3,船橋張田京,516(+8),202544011411,2025/01/14,1800,ダ,稍
7,4,4,エスポワールガイ,牡6,57.0,野畑凌,1:57.3,2,4,7.6,40.0,大井市村誠,505(-8),202544011411,2025/01/14,1800,ダ,稍
8,8,8,ロードバルドル,牡6,55.0,岩橋勇二,1:57.4,クビ,9,138.0,40.0,大井橋本和馬,484(-6),202544011411,2025/01/14,1800,ダ,稍
9,6,6,サブノハクタカ,牡7,55.0,落合玄太,1:57.9,2.1/2,8,80.2,40.2,大井鷹見浩,490(+5),202544011411,2025/01/14,1800,ダ,稍
1,5,5,クレールジャック,牡5,56.0,吉井章,1:27.1,,2,2.4,37.5,大井的場直之,472(+2),202544011412,2025/01/14,1400,ダ,稍
2,4,4,ジェットスピード,セ6,56.0,西啓太,1:27.9,4,1,2.1,37.1,大井坂井英光,487(+2),202544011412,2025/01/14,1400,ダ,稍
3,7,9,ホウオウセレシオン,セ8,56.0,岡村健司,1:28.0,1/2,6,19.6,37.9,大井渡辺和雄,491(+3),202544011412,2025/01/14,1400,ダ,稍
4,3,3,エスプリアラジン,牡7,56.0,矢野貴之,1:28.5,2.1/2,3,8.2,38.1,大井澤佳宏,511(+1),202544011412,2025/01/14,1400,ダ,稍
5,6,7,ファーガス,牡6,56.0,安藤洋一,1:28.5,アタマ,7,20.0,37.8,大井月岡健二,473(+4),202544011412,2025/01/14,1400,ダ,稍
6,2,2,ミモレフレイバー,牝4,54.0,御神本訓,1:28.5,クビ,4,15.2,38.9,大井福永敏,436(-2),202544011412,2025/01/14,1400,ダ,稍
7,5,6,ラペルシェール,牡7,56.0,篠谷葵,1:28.8,1.1/2,8,66.4,38.8,大井佐野謙二,490(0),202544011412,2025/01/14,1400,ダ,稍
8,6,8,ネオトゥルー,牡8,56.0,藤本現暉,1:28.8,アタマ,10,215.3,38.2,大井蛯名雄太,487(+3),202544011412,2025/01/14,1400,ダ,稍
9,7,10,エムティゲラン,牡6,56.0,阿部龍,1:28.8,ハナ,11,249.7,37.6,大井堀江仁,464(-4),202544011412,2025/01/14,1400,ダ,稍
10,8,12,イチニチショチョウ,牡4,56.0,菅原涼太,1:29.3,2.1/2,9,83.1,38.9,大井嶋田幸晴,485(+4),202544011412,2025/01/14,1400,ダ,稍
11,1,1,チャンチャン,牡4,56.0,石川駿介,1:30.1,4,12,294.7,39.1,大井納谷和玖,474(+16),202544011412,2025/01/14,1400,ダ,稍
12,8,11,ロンフォン,牝4,54.0,笹川翼,1:32.5,大,5,17.0,41.4,大井月岡健二,435(+1),202544011412,2025/01/14,1400,ダ,稍
1,7,8,ヤマニントレモロ,牡4,56.0,西啓太,1:43.9,,1,1.4,40.8,大井真島大輔,505(0),202544011501,2025/01/15,1600,ダ,良
2,7,7,サーストントラスト,牡7,56.0,達城龍次,1:44.0,3/4,4,27.9,40.1,大井立花伸,511(-7),202544011501,2025/01/15,1600,ダ,良
3,8,9,ファイストス,牝4,54.0,藤本現暉,1:44.9,4,6,72.2,41.0,大井須田和伸,474(-2),202544011501,2025/01/15,1600,ダ,良
4,2,2,ミチノシチリア,牡7,56.0,岡村健司,1:45.0,クビ,7,86.1,40.4,大井嶋田幸晴,498(+7),202544011501,2025/01/15,1600,ダ,良
5,4,4,アソス,牡5,56.0,安藤洋一,1:45.1,3/4,9,208.5,40.3,大井月岡健二,430(+3),202544011501,2025/01/15,1600,ダ,良
6,1,1,ジャスティンダイヤ,牡6,56.0,笹川翼,1:45.3,1,2,2.9,42.2,大井荒山勝徳,525(+9),202544011501,2025/01/15,1600,ダ,良
7,6,6,ジンステージ,牡5,56.0,石川駿介,1:45.8,2.1/2,8,87.0,41.3,大井赤嶺本浩,510(0),202544011501,2025/01/15,1600,ダ,良
8,8,10,ホクトローリー,牡9,56.0,江里口裕,1:46.4,3,5,31.7,42.1,大井岡野尚光,518(-1),202544011501,2025/01/15,1600,ダ,良
9,5,5,ブラックパーシモン,牡4,56.0,菅原涼太,1:46.5,1/2,3,8.6,43.4,大井辻野豊,473(-5),202544011501,2025/01/15,1600,ダ,良
10,3,3,タレンテッド,牡4,54.0,△佐野遥久,1:47.3,4,10,303.1,42.7,大井堀江仁,436(+3),202544011501,2025/01/15,1600,ダ,良
1,2,3,サンクスグランパ,セ7,56.0,千田洋,1:14.6,,4,8.3,38.8,大井大宮和也,477(-1),202544011502,2025/01/15,1200,ダ,良
2,4,7,エムオーナイナー,牡7,56.0,新原周馬,1:15.0,2,5,9.1,38.0,大井高岩孝敏,486(-3),202544011502,2025/01/15,1200,ダ,良
3,1,2,カーラミーア,牝7,54.0,落合玄太,1:15.1,1/2,2,3.5,39.7,大井高橋清顕,471(+9),202544011502,2025/01/15,1200,ダ,良
4,7,14,グリーンフラッシュ,牝7,54.0,藤本現暉,1:15.3,3/4,7,14.8,39.4,大井米田英世,453(-2),202544011502,2025/01/15,1200,ダ,良
5,7,13,ルーセントスター,牡8,54.0,△谷内貫太,1:15.4,1/2,6,9.2,38.7,大井市村誠,478(+5),202544011502,2025/01/15,1200,ダ,良
6,3,5,インヘリタンスエス,牡4,56.0,阿部龍,1:15.6,1.1/4,10,96.4,38.3,大井堀千亜樹,500(+5),202544011502,2025/01/15,1200,ダ,良
7,5,9,ガンバンテイン,牝7,54.0,岡村健司,1:15.7,1/2,13,170.8,38.6,大井辻野豊,501(-3),202544011502,2025/01/15,1200,ダ,良
8,6,12,ホーリーキャット,牡6,56.0,西啓太,1:15.8,1/2,8,20.3,38.3,大井田中正人,484(+5),202544011502,2025/01/15,1200,ダ,良
9,3,6,ゴールドブレイン,牡7,56.0,本橋孝太,1:16.0,1,3,6.0,37.9,大井蛯名雄太,516(+2),202544011502,2025/01/15,1200,ダ,良
10,5,10,マロンルピナス,牝5,54.0,横川怜央,1:16.0,クビ,16,394.9,38.7,大井吉井竜一,448(+5),202544011502,2025/01/15,1200,ダ,良
11,2,4,サブノレインボー,牝4,54.0,達城龍次,1:16.0,ハナ,11,127.3,39.5,大井立花伸,431(0),202544011502,2025/01/15,1200,ダ,良
12,8,15,クライトゥナイト,牝5,54.0,野畑凌,1:16.3,1.1/2,14,183.4,40.0,大井渡辺和雄,490(+18),202544011502,2025/01/15,1200,ダ,良
13,1,1,ラブリーヨシノ,牡5,56.0,菅原涼太,1:16.3,アタマ,9,89.6,39.6,大井荒井朋弘,443(-1),202544011502,2025/01/15,1200,ダ,良
